label,timestamp1,timestamp2,FP1,FP2,FP3,FP4,FP5,FP6,FP7,FP8
undetermined,953165,953179,177,170,169,171,181,187,177,179
undetermined,953180,953194,177,170,169,171,181,186,178,179
undetermined,953195,953209,177,170,169,171,181,186,177,179
undetermined,953209,953223,177,170,168,171,181,186,177,179
undetermined,953224,953238,177,170,168,171,181,186,178,179
undetermined,953238,953252,177,169,168,171,181,186,178,179
undetermined,953253,953267,177,169,169,171,181,186,178,179
undetermined,953268,953282,177,169,168,171,181,186,178,179
undetermined,953282,953296,177,169,168,171,181,186,178,179
undetermined,953297,953311,177,170,169,171,180,186,178,179
undetermined,953311,953325,177,170,168,171,181,186,178,179
undetermined,953326,953340,177,169,169,171,181,186,177,179
undetermined,953340,953354,177,169,168,171,181,186,178,179
undetermined,953355,953369,177,170,169,171,180,186,178,179
undetermined,953370,953384,177,169,168,171,181,186,178,179
undetermined,953384,953398,177,170,169,171,181,186,178,179
undetermined,953399,953413,177,170,168,171,181,186,178,179
undetermined,953413,953427,177,170,169,171,181,186,178,179
undetermined,953428,953442,178,170,169,171,181,186,178,179
undetermined,953443,953457,177,170,169,171,181,186,178,179
undetermined,953457,953471,177,170,168,171,181,186,178,179
undetermined,953472,953486,177,170,169,171,181,186,177,179
undetermined,953486,953500,178,169,169,171,180,187,177,179
undetermined,953501,953515,177,169,168,171,180,186,178,179
undetermined,953516,953530,177,169,168,171,181,186,178,179
undetermined,953530,953544,177,169,168,171,180,186,178,179
undetermined,953545,953559,178,170,168,171,181,186,178,179
undetermined,953559,953573,177,170,169,171,181,186,178,179
undetermined,953574,953588,177,169,169,171,181,186,178,179
undetermined,953589,953603,177,170,169,171,181,186,178,179
undetermined,953603,953617,177,170,168,171,180,186,178,179
undetermined,953618,953632,177,170,168,171,181,186,178,179
undetermined,953632,953646,177,169,168,171,181,186,177,179
undetermined,953647,953661,177,169,168,171,181,186,177,178
undetermined,953661,953675,177,169,169,171,181,186,177,179
undetermined,953676,953690,177,169,169,171,181,186,177,179
undetermined,953691,953705,177,169,169,171,181,186,177,179
undetermined,953705,953719,177,169,168,171,181,186,177,179
undetermined,953720,953734,177,169,169,171,181,186,178,179
undetermined,953734,953748,177,169,169,171,181,186,178,179
undetermined,953749,953763,177,169,168,171,181,186,178,179
undetermined,953764,953778,177,170,169,171,181,186,178,179
undetermined,953778,953792,177,170,169,171,181,186,177,179
undetermined,953793,953807,177,169,168,171,181,186,178,179
undetermined,953807,953821,177,169,168,171,181,186,177,179
undetermined,953822,953836,177,170,169,171,181,187,177,179
undetermined,953836,953850,177,170,169,171,181,187,177,179
undetermined,953851,953865,178,169,168,171,180,186,178,179
undetermined,953866,953880,177,169,169,171,181,187,177,179
undetermined,953880,953894,177,169,168,171,181,187,177,179
undetermined,953895,953909,177,169,169,171,181,187,178,179
undetermined,953909,953923,177,170,169,171,180,187,178,179
undetermined,953924,953938,177,169,168,171,181,186,177,179
undetermined,953939,953953,177,169,169,171,181,186,177,179
undetermined,953953,953967,177,170,169,171,181,186,177,179
undetermined,953968,953982,177,169,168,171,181,186,178,179
undetermined,953982,953996,177,170,168,171,180,187,178,179
undetermined,953997,954011,178,169,169,171,181,186,178,179
undetermined,954012,954026,178,169,169,171,181,186,177,179
undetermined,954026,954040,177,170,169,171,180,186,177,179
undetermined,954041,954055,177,170,169,171,181,186,177,179
undetermined,954055,954069,177,169,168,171,180,187,177,178
undetermined,954070,954084,177,170,169,171,181,186,177,179
undetermined,954084,954098,177,170,169,171,181,186,177,179
undetermined,954099,954113,177,170,168,171,181,186,177,179
undetermined,954114,954128,177,170,168,171,181,186,177,179
undetermined,954128,954142,177,170,169,171,181,186,177,179
undetermined,954143,954157,177,170,169,171,181,186,177,179
undetermined,954157,954171,177,169,168,171,181,186,177,179
undetermined,954172,954186,177,169,169,171,181,186,177,179
undetermined,954187,954201,177,169,169,171,181,186,177,179
undetermined,954201,954215,177,170,169,171,180,186,177,179
undetermined,954216,954230,177,170,169,171,181,187,177,179
undetermined,954230,954244,177,170,169,171,181,186,177,179
undetermined,954245,954259,177,169,169,171,181,187,177,179
undetermined,954259,954273,177,169,168,171,181,186,177,179
undetermined,954274,954288,177,170,169,171,181,187,177,179
undetermined,954289,954303,177,169,169,171,181,186,177,179
undetermined,954303,954317,177,169,169,171,181,187,177,179
undetermined,954318,954332,177,169,169,171,181,187,178,179
undetermined,954332,954346,177,170,169,171,181,186,177,179
undetermined,954347,954361,177,169,169,171,181,186,177,179
undetermined,954361,954375,177,169,169,171,181,187,177,179
undetermined,954376,954390,177,169,168,171,181,186,177,179
undetermined,954391,954405,177,170,168,171,180,187,177,179
undetermined,954405,954419,177,170,169,171,181,186,178,179
undetermined,954420,954434,177,169,169,171,181,186,177,179
undetermined,954434,954448,178,170,169,171,181,186,177,179
undetermined,954449,954463,177,169,168,171,181,187,177,179
undetermined,954464,954478,177,170,169,171,180,187,177,179
undetermined,954478,954492,177,169,169,171,181,186,177,179
undetermined,954493,954507,177,170,169,171,181,186,177,179
undetermined,954507,954521,177,170,169,171,181,186,178,179
undetermined,954522,954536,177,170,169,171,181,186,177,179
undetermined,954536,954550,177,170,169,171,181,186,177,179
undetermined,954551,954565,177,170,168,171,181,187,177,178
undetermined,954566,954580,177,170,169,171,180,187,177,179
undetermined,954580,954594,177,170,169,171,181,186,177,179
undetermined,954595,954609,177,170,168,171,181,186,177,179
undetermined,954609,954623,177,170,169,171,181,186,177,179
undetermined,954624,954638,177,170,169,171,181,187,177,179
undetermined,954639,954653,177,170,168,171,181,186,177,179
undetermined,954653,954667,177,170,169,171,181,186,177,179
undetermined,954668,954682,177,170,169,171,180,186,177,179
undetermined,954682,954696,177,169,169,171,180,187,177,179
undetermined,954697,954711,177,170,168,171,181,187,177,179
undetermined,954711,954725,177,170,169,171,180,187,177,179
undetermined,954726,954740,177,169,169,171,181,186,177,179
undetermined,954741,954755,177,170,169,171,180,186,177,179
undetermined,954755,954769,177,169,169,171,181,186,177,179
undetermined,954770,954784,177,170,168,171,181,187,177,178
undetermined,954784,954798,177,170,169,171,181,186,177,179
undetermined,954799,954813,177,169,169,171,180,187,177,179
undetermined,954814,954828,177,170,169,171,181,186,177,179
undetermined,954828,954842,177,170,169,171,181,187,177,179
undetermined,954843,954857,177,170,169,171,181,187,177,179
undetermined,954857,954871,177,169,168,171,180,186,177,179
undetermined,954872,954886,177,170,169,171,181,186,177,179
undetermined,954887,954901,177,170,169,171,181,187,177,179
undetermined,954901,954915,177,170,168,171,181,186,177,179
undetermined,954916,954930,177,170,169,171,181,186,177,179
undetermined,954930,954944,177,170,168,171,181,187,177,179
undetermined,954945,954959,177,169,169,171,181,187,177,179
undetermined,954960,954974,177,169,169,171,181,186,177,179
undetermined,954974,954988,177,170,169,171,180,186,177,179
undetermined,954989,955003,177,170,169,171,181,185,177,179
undetermined,955003,955017,177,169,168,171,181,186,177,179
undetermined,955018,955032,177,170,169,171,181,186,177,178
undetermined,955033,955047,177,169,169,171,180,186,177,179
undetermined,955047,955061,177,170,169,171,180,186,177,179
undetermined,955062,955076,177,170,169,171,180,186,177,179
undetermined,955076,955090,177,170,169,171,180,186,178,179
undetermined,955091,955105,177,169,169,171,180,186,177,179
undetermined,955106,955120,177,170,168,171,180,186,177,179
undetermined,955120,955134,177,169,169,171,180,186,177,178
undetermined,955135,955149,177,169,169,171,180,186,177,179
undetermined,955149,955163,177,170,169,171,180,186,177,179
undetermined,955164,955178,177,169,169,171,180,186,177,179
undetermined,955179,955193,177,170,169,171,180,186,177,178
undetermined,955193,955207,177,170,169,171,180,186,177,179
undetermined,955208,955222,177,170,169,171,180,186,177,179
undetermined,955222,955236,177,170,169,171,180,186,177,178
undetermined,955237,955251,177,169,169,171,180,186,177,179
undetermined,955251,955265,177,169,169,171,180,186,177,179
undetermined,955266,955280,177,169,168,171,180,186,177,178
undetermined,955281,955295,177,169,169,171,180,186,177,179
undetermined,955295,955309,177,169,169,171,180,187,177,179
undetermined,955310,955324,177,170,169,171,180,186,177,179
undetermined,955324,955338,177,169,169,171,180,186,177,178
undetermined,955339,955353,177,170,169,171,180,186,177,179
undetermined,955354,955368,177,170,168,171,180,187,177,179
undetermined,955368,955382,177,169,169,171,180,186,177,179
undetermined,955383,955397,177,169,169,171,180,187,177,179
undetermined,955398,955412,178,170,169,171,180,186,177,179
undetermined,955412,955426,177,170,168,171,180,187,177,179
undetermined,955427,955441,177,170,169,171,180,186,177,179
undetermined,955441,955455,177,169,169,171,180,186,177,179
undetermined,955456,955470,177,170,169,171,180,187,177,179
undetermined,955470,955484,177,169,169,171,180,186,177,179
undetermined,955485,955499,177,170,169,171,180,187,177,179
undetermined,955500,955514,177,169,169,171,180,187,177,179
undetermined,955514,955528,177,170,169,171,180,187,177,178
undetermined,955529,955543,177,170,168,171,180,187,177,179
undetermined,955543,955557,177,170,169,171,180,186,177,178
undetermined,955558,955572,177,169,169,171,180,186,177,178
undetermined,955573,955587,177,169,169,171,180,187,177,179
undetermined,955587,955601,177,169,169,171,180,186,177,179
undetermined,955602,955616,177,170,169,171,180,186,177,178
undetermined,955616,955630,177,170,169,171,180,186,177,179
undetermined,955631,955645,177,169,169,171,180,187,177,179
undetermined,955646,955660,177,170,169,171,180,186,177,178
undetermined,955660,955674,177,170,169,171,179,186,177,179
undetermined,955675,955689,177,170,169,171,180,187,177,179
undetermined,955689,955703,177,170,168,171,180,187,177,179
undetermined,955704,955718,178,170,169,171,180,187,177,179
undetermined,955718,955732,177,170,169,171,180,187,177,179
undetermined,955733,955747,177,170,169,171,180,187,177,178
undetermined,955748,955762,177,169,169,171,181,187,177,179
undetermined,955762,955776,177,170,169,171,181,187,177,179
undetermined,955777,955791,177,169,169,171,180,187,177,178
undetermined,955791,955805,178,170,169,171,180,187,177,179
undetermined,955806,955820,178,170,169,171,180,187,177,179
undetermined,955821,955835,178,170,169,171,180,187,177,179
undetermined,955835,955849,178,170,169,171,181,187,177,179
undetermined,955850,955864,177,170,169,171,180,187,177,179
undetermined,955864,955878,177,170,169,171,180,187,177,179
undetermined,955879,955893,177,170,169,171,180,187,177,179
undetermined,955894,955908,177,170,168,171,180,187,177,179
undetermined,955908,955922,177,169,169,171,180,187,177,179
undetermined,955923,955937,177,170,169,171,180,187,177,179
undetermined,955937,955951,177,169,169,171,180,186,177,179
undetermined,955952,955966,177,170,169,171,180,187,177,179
undetermined,955967,955981,177,169,169,171,180,187,177,179
undetermined,955981,955995,177,170,169,171,180,187,177,178
undetermined,955996,956010,177,170,169,171,180,187,177,179
undetermined,956010,956024,177,170,169,171,180,186,177,179
undetermined,956025,956039,177,170,169,171,179,187,177,179
undetermined,956039,956053,177,170,169,171,180,187,177,179
undetermined,956054,956068,177,170,169,171,180,186,177,179
undetermined,956069,956083,178,170,169,171,180,186,177,178
undetermined,956083,956097,177,169,169,171,180,187,177,178
undetermined,956098,956112,177,169,169,171,180,187,177,179
undetermined,956112,956126,178,169,169,171,180,187,177,179
undetermined,956127,956141,177,170,169,171,180,186,177,178
undetermined,956142,956156,177,170,169,171,180,187,177,179
undetermined,956156,956170,177,170,169,171,180,186,177,178
undetermined,956171,956185,177,170,169,171,180,187,177,178
undetermined,956185,956199,177,170,169,171,180,187,177,179
undetermined,956200,956214,177,170,169,171,180,186,177,178
undetermined,956215,956229,177,170,169,171,180,187,177,179
undetermined,956229,956243,177,170,169,171,180,186,177,179
undetermined,956244,956260,177,169,169,171,180,187,177,178
undetermined,956260,956274,177,170,169,171,180,187,177,178
undetermined,956275,956289,177,170,169,171,180,186,177,178
undetermined,956290,956304,177,169,169,171,180,186,177,179
undetermined,956304,956318,177,170,169,171,180,187,177,179
undetermined,956319,956333,177,169,169,171,180,187,177,179
undetermined,956333,956347,177,170,169,171,180,187,177,179
undetermined,956348,956362,177,170,169,171,180,187,177,178
undetermined,956362,956376,177,170,169,171,180,187,177,179
undetermined,956377,956391,177,170,169,171,180,186,177,179
undetermined,956392,956406,177,170,169,171,180,186,177,179
undetermined,956406,956420,177,170,169,171,180,187,177,179
undetermined,956421,956435,177,170,169,171,180,186,177,179
undetermined,956435,956449,177,170,169,171,180,187,177,178
undetermined,956450,956464,177,170,169,171,180,186,177,179
undetermined,956465,956479,177,169,169,171,180,187,177,179
undetermined,956479,956493,177,170,169,171,181,187,177,179
undetermined,956494,956508,177,170,169,171,180,186,177,179
undetermined,956508,956522,177,169,169,171,180,186,177,179
undetermined,956523,956537,177,170,169,171,180,186,177,179
undetermined,956537,956551,177,170,169,171,180,187,176,178
undetermined,956552,956566,177,170,169,171,180,186,177,179
undetermined,956567,956581,177,170,169,171,180,187,177,178
undetermined,956581,956595,177,169,169,171,179,186,176,179
undetermined,956596,956610,178,169,169,171,181,186,176,179
undetermined,956610,956624,177,170,169,171,180,186,177,179
undetermined,956625,956639,177,170,169,171,180,187,177,179
