label,timestamp1,timestamp2,FP1,FP2,FP3,FP4,FP5,FP6,FP7,FP8
suboptimal-high-finger-placement,2105496,2105510,176,172,173,3290,222,1761,176,180
suboptimal-high-finger-placement,2105510,2105524,175,172,173,3452,202,2013,175,180
suboptimal-high-finger-placement,2105525,2105539,175,172,173,3506,199,2036,175,181
suboptimal-high-finger-placement,2105539,2105553,176,172,173,3509,198,2073,175,180
suboptimal-high-finger-placement,2105554,2105568,175,172,173,3506,196,2067,175,181
suboptimal-high-finger-placement,2105569,2105583,176,172,173,3489,196,2023,175,180
suboptimal-high-finger-placement,2105583,2105597,176,172,173,3453,195,1964,175,180
suboptimal-high-finger-placement,2105598,2105612,176,172,173,3415,194,1916,175,180
suboptimal-high-finger-placement,2105612,2105626,176,172,173,3359,193,1843,175,180
suboptimal-high-finger-placement,2105627,2105641,176,172,173,3284,192,1745,175,180
suboptimal-high-finger-placement,2105641,2105655,176,172,173,3202,191,1628,176,180
suboptimal-high-finger-placement,2105656,2105670,176,172,173,3114,189,1481,176,180
suboptimal-high-finger-placement,2105671,2105685,176,172,173,3009,188,1335,176,180
suboptimal-high-finger-placement,2105685,2105699,176,172,173,2871,186,1180,176,180
suboptimal-high-finger-placement,2105700,2105714,176,173,173,2647,185,1006,176,180
suboptimal-high-finger-placement,2105714,2105728,175,172,173,2257,185,956,176,180
suboptimal-high-finger-placement,2105729,2105743,176,173,173,2038,184,878,176,180
suboptimal-high-finger-placement,2105744,2105758,175,173,173,1459,182,231,176,180
suboptimal-high-finger-placement,2105963,2105977,175,173,173,743,181,218,177,180
suboptimal-high-finger-placement,2105977,2105991,175,173,173,2113,181,219,176,180
suboptimal-high-finger-placement,2105992,2106006,176,173,173,2902,182,225,176,180
suboptimal-high-finger-placement,2106006,2106020,175,172,173,3260,183,241,176,180
suboptimal-high-finger-placement,2106021,2106035,175,172,173,3453,187,411,176,180
suboptimal-high-finger-placement,2106035,2106049,175,172,173,3564,213,1880,176,180
suboptimal-high-finger-placement,2106050,2106064,176,172,173,3606,225,2437,176,180
suboptimal-high-finger-placement,2106065,2106079,175,172,173,3631,199,2572,176,180
suboptimal-high-finger-placement,2106079,2106093,175,172,173,3609,196,2570,175,180
suboptimal-high-finger-placement,2106094,2106108,176,172,173,3572,194,2580,175,180
suboptimal-high-finger-placement,2106108,2106122,175,172,173,3549,193,2566,175,180
suboptimal-high-finger-placement,2106123,2106137,176,172,173,3537,192,2551,175,180
suboptimal-high-finger-placement,2106138,2106152,176,172,173,3529,192,2529,175,180
suboptimal-high-finger-placement,2106152,2106166,176,172,173,3527,191,2520,175,181
suboptimal-high-finger-placement,2106167,2106181,176,172,173,3511,191,2507,175,180
suboptimal-high-finger-placement,2106181,2106195,176,172,173,3479,190,2489,175,180
suboptimal-high-finger-placement,2106196,2106210,176,172,173,3424,189,2448,175,180
suboptimal-high-finger-placement,2106211,2106225,176,172,173,3335,187,2388,175,180
suboptimal-high-finger-placement,2106225,2106239,176,172,173,3206,186,2301,175,180
suboptimal-high-finger-placement,2106240,2106254,176,173,173,3001,184,2169,176,180
suboptimal-high-finger-placement,2106254,2106268,176,172,173,2677,184,2061,176,180
suboptimal-high-finger-placement,2106269,2106283,176,173,173,2320,183,1902,176,180
suboptimal-high-finger-placement,2106284,2106298,175,173,173,2119,182,824,176,180
suboptimal-high-finger-placement,2106298,2106312,175,173,173,1411,181,235,176,180
suboptimal-high-finger-placement,2106313,2106327,176,173,173,686,180,231,177,180
suboptimal-high-finger-placement,2106517,2106531,175,173,173,949,181,255,177,180
suboptimal-high-finger-placement,2106532,2106546,175,173,173,2228,181,294,177,180
suboptimal-high-finger-placement,2106546,2106560,176,173,173,3056,182,844,177,180
suboptimal-high-finger-placement,2106561,2106575,176,172,173,3401,184,1625,176,180
suboptimal-high-finger-placement,2106575,2106589,175,172,173,3580,189,2141,176,180
suboptimal-high-finger-placement,2106590,2106604,175,172,173,3662,206,2336,176,180
suboptimal-high-finger-placement,2106604,2106618,175,172,173,3686,231,2407,176,180
suboptimal-high-finger-placement,2106619,2106633,175,172,173,3678,226,2507,176,180
suboptimal-high-finger-placement,2106634,2106648,176,172,174,3683,207,2557,176,180
suboptimal-high-finger-placement,2106648,2106662,176,172,173,3687,201,2578,175,181
suboptimal-high-finger-placement,2106663,2106677,175,172,173,3667,198,2597,175,181
suboptimal-high-finger-placement,2106677,2106691,176,172,173,3638,197,2605,174,181
suboptimal-high-finger-placement,2106692,2106706,176,172,174,3591,195,2587,175,180
suboptimal-high-finger-placement,2106707,2106721,176,172,173,3545,194,2560,174,180
suboptimal-high-finger-placement,2106721,2106735,176,172,173,3525,193,2554,175,180
suboptimal-high-finger-placement,2106736,2106752,176,172,173,3528,192,2564,175,181
suboptimal-high-finger-placement,2106752,2106766,176,172,173,3532,192,2580,175,180
suboptimal-high-finger-placement,2106767,2106781,176,172,173,3521,191,2575,175,180
suboptimal-high-finger-placement,2106782,2106796,176,172,173,3501,191,2546,175,180
suboptimal-high-finger-placement,2106796,2106810,175,172,173,3468,190,2501,175,180
suboptimal-high-finger-placement,2106811,2106825,176,172,173,3395,189,2442,175,180
suboptimal-high-finger-placement,2106825,2106839,175,172,173,3290,188,2379,176,180
suboptimal-high-finger-placement,2106840,2106854,176,173,173,3024,187,2345,176,180
suboptimal-high-finger-placement,2106855,2106869,176,172,173,2680,186,2268,176,180
suboptimal-high-finger-placement,2106869,2106883,176,172,173,2387,184,2104,176,180
suboptimal-high-finger-placement,2106884,2106898,175,173,173,2065,182,271,176,180
suboptimal-high-finger-placement,2106898,2106912,175,173,173,1085,181,240,176,180
suboptimal-high-finger-placement,2107132,2107146,175,172,173,1029,187,238,176,180
suboptimal-high-finger-placement,2107146,2107160,175,172,173,1648,213,314,176,180
suboptimal-high-finger-placement,2107161,2107175,176,172,173,2154,228,1100,176,180
suboptimal-high-finger-placement,2107175,2107189,176,172,173,2522,201,1295,175,180
suboptimal-high-finger-placement,2107190,2107204,176,172,173,2636,198,1203,175,181
suboptimal-high-finger-placement,2107205,2107219,176,172,173,2626,197,1198,174,180
suboptimal-high-finger-placement,2107219,2107233,176,172,173,2629,196,1242,175,181
suboptimal-high-finger-placement,2107234,2107248,176,172,173,2679,194,1332,175,181
suboptimal-high-finger-placement,2107248,2107262,176,172,173,2675,193,1419,175,180
suboptimal-high-finger-placement,2107263,2107277,176,172,173,2608,192,1433,175,180
suboptimal-high-finger-placement,2107278,2107292,176,172,173,2445,191,1374,175,180
suboptimal-high-finger-placement,2107292,2107306,176,172,173,2178,190,1248,175,180
suboptimal-high-finger-placement,2107307,2107321,176,172,173,1804,188,1065,175,180
suboptimal-high-finger-placement,2107321,2107335,176,172,173,1340,186,868,175,180
suboptimal-high-finger-placement,2107336,2107350,176,172,173,807,185,688,176,180
suboptimal-high-finger-placement,2107351,2107365,175,172,173,318,184,544,176,180
suboptimal-high-finger-placement,2107672,2107686,175,172,173,1350,207,1453,176,180
suboptimal-high-finger-placement,2107686,2107700,176,172,173,2046,195,1517,175,180
suboptimal-high-finger-placement,2107701,2107715,175,172,173,2063,193,1501,174,180
suboptimal-high-finger-placement,2107715,2107729,176,172,173,1904,192,1412,175,180
suboptimal-high-finger-placement,2107730,2107744,176,172,173,1792,191,1322,175,180
suboptimal-high-finger-placement,2107744,2107758,176,172,173,1806,191,1303,175,180
suboptimal-high-finger-placement,2107759,2107773,176,172,173,1802,191,1295,175,180
suboptimal-high-finger-placement,2107774,2107788,176,172,173,1697,190,1254,175,180
suboptimal-high-finger-placement,2107788,2107802,176,172,173,1529,189,1163,175,180
suboptimal-high-finger-placement,2107803,2107817,176,173,173,1314,189,1023,175,180
suboptimal-high-finger-placement,2107817,2107831,176,172,173,948,187,855,175,180
suboptimal-high-finger-placement,2107832,2107846,176,172,173,503,186,663,175,180
suboptimal-high-finger-placement,2108197,2108211,175,172,173,941,192,270,176,180
suboptimal-high-finger-placement,2108212,2108226,175,171,173,1877,228,996,176,180
suboptimal-high-finger-placement,2108226,2108240,176,172,173,2467,207,1637,175,180
suboptimal-high-finger-placement,2108241,2108255,175,172,173,2546,198,1595,175,180
suboptimal-high-finger-placement,2108255,2108269,176,172,173,2370,194,1487,175,180
suboptimal-high-finger-placement,2108270,2108284,176,172,173,2050,193,1256,174,180
suboptimal-high-finger-placement,2108285,2108299,176,172,173,1800,192,1120,174,180
suboptimal-high-finger-placement,2108299,2108313,176,172,173,1673,191,1022,175,180
suboptimal-high-finger-placement,2108314,2108328,176,172,173,1558,190,932,175,180
suboptimal-high-finger-placement,2108328,2108342,176,172,173,1504,190,848,175,180
suboptimal-high-finger-placement,2108343,2108357,176,172,173,1493,189,762,175,180
suboptimal-high-finger-placement,2108358,2108372,176,172,173,1406,188,661,175,180
suboptimal-high-finger-placement,2108372,2108386,175,172,173,1243,187,538,175,180
suboptimal-high-finger-placement,2108387,2108401,176,172,173,1009,186,414,175,180
suboptimal-high-finger-placement,2108401,2108415,176,172,173,628,184,338,176,180
suboptimal-high-finger-placement,2108781,2108795,175,172,173,1096,201,283,176,180
suboptimal-high-finger-placement,2108795,2108809,175,172,173,1734,228,1069,176,180
suboptimal-high-finger-placement,2108810,2108824,175,172,173,2024,203,1238,175,180
suboptimal-high-finger-placement,2108824,2108838,176,172,173,1534,196,866,174,180
suboptimal-high-finger-placement,2108839,2108853,176,172,173,1071,194,613,174,180
suboptimal-high-finger-placement,2108854,2108868,175,172,173,767,193,434,175,180
suboptimal-high-finger-placement,2108868,2108882,176,172,173,801,192,393,175,180
suboptimal-high-finger-placement,2108883,2108897,175,172,173,922,191,409,175,180
suboptimal-high-finger-placement,2108897,2108911,175,172,173,1004,190,412,175,180
suboptimal-high-finger-placement,2108912,2108926,176,172,173,995,189,387,175,180
suboptimal-high-finger-placement,2108926,2108940,176,172,173,886,188,349,175,180
suboptimal-high-finger-placement,2108941,2108955,176,173,173,707,187,319,175,180
suboptimal-high-finger-placement,2109364,2109378,176,171,173,660,200,347,175,180
suboptimal-high-finger-placement,2109845,2109859,175,172,173,608,185,223,176,180
suboptimal-high-finger-placement,2109860,2109874,175,172,173,1880,205,292,176,180
suboptimal-high-finger-placement,2109875,2109889,175,172,173,2602,217,1280,176,180
suboptimal-high-finger-placement,2109889,2109903,176,172,173,2967,198,1510,175,180
suboptimal-high-finger-placement,2109904,2109918,176,172,173,3024,196,1361,175,180
suboptimal-high-finger-placement,2109918,2109932,175,172,173,2929,194,1139,175,180
