label,timestamp1,timestamp2,FP1_variance,FP1_min,FP1_max,FP2_variance,FP2_min,FP2_max,FP3_variance,FP3_min,FP3_max,FP4_variance,FP4_min,FP4_max,FP5_variance,FP5_min,FP5_max,FP6_variance,FP6_min,FP6_max,FP7_variance,FP7_min,FP7_max,FP8_variance,FP8_min,FP8_max
suboptimal-left-centered,,,3.2451038360595703,176.0,185.0,1103097.0,330.0,3970.0,2690984.0,201.0,4062.0,1705042.875,184.0,3601.0,1852847.0,201.0,3646.0,208045.796875,1888.0,3790.0,383662.28125,1620.0,3963.0,2099261.5,192.0,3657.0
suboptimal-left-centered,,,3.2764010429382324,176.0,185.0,1184702.5,288.0,3970.0,2730419.5,201.0,4062.0,1701825.75,184.0,3601.0,1899689.875,201.0,3646.0,204836.0,1888.0,3790.0,396696.8125,1620.0,3963.0,2097194.25,192.0,3657.0
suboptimal-left-centered,,,3.307501792907715,176.0,185.0,1264828.375,276.0,3970.0,2790708.5,201.0,4062.0,1692356.0,184.0,3601.0,1945197.125,201.0,3646.0,197892.203125,1888.0,3790.0,409401.125,1620.0,3963.0,2094655.375,192.0,3657.0
suboptimal-left-centered,,,3.3490936756134033,176.0,185.0,1340883.375,276.0,3970.0,2852576.0,201.0,4062.0,1681545.625,184.0,3601.0,1987466.75,201.0,3646.0,185216.203125,1888.0,3790.0,420704.0,1620.0,3963.0,2090816.5,192.0,3657.0
suboptimal-left-centered,,,3.380000114440918,176.0,185.0,1371017.875,276.0,3970.0,2855970.25,201.0,4062.0,1685707.875,184.0,3601.0,2025075.5,201.0,3646.0,169247.15625,1888.0,3790.0,428538.46875,1620.0,3963.0,2072270.75,192.0,3657.0
suboptimal-left-centered,,,3.3783953189849854,176.0,185.0,1366924.5,276.0,3970.0,2852267.0,201.0,4062.0,1700715.375,184.0,3601.0,2055303.5,201.0,3646.0,159590.65625,1888.0,3790.0,433323.75,1620.0,3963.0,2045976.625,193.0,3657.0
suboptimal-left-centered,,,3.1299986839294434,176.0,185.0,1362214.25,276.0,3970.0,2852010.25,201.0,4062.0,1714817.125,187.0,3601.0,2045085.75,201.0,3646.0,156197.125,1888.0,3790.0,435960.03125,1620.0,3963.0,2021729.5,197.0,3657.0
suboptimal-left-centered,,,2.6275975704193115,176.0,184.0,1358174.5,276.0,3970.0,2851986.5,201.0,4062.0,1719650.75,192.0,3601.0,2039552.0,201.0,3646.0,156293.703125,1888.0,3790.0,437084.40625,1620.0,3963.0,2013641.25,197.0,3657.0
suboptimal-left-centered,,,2.247499942779541,176.0,183.0,1355696.125,276.0,3970.0,2852036.25,201.0,4062.0,1707393.5,195.0,3601.0,2035971.25,201.0,3646.0,157107.796875,1888.0,3790.0,437206.90625,1620.0,3963.0,2008104.125,197.0,3657.0
suboptimal-left-centered,,,1.9699963331222534,176.0,182.0,1354797.875,276.0,3970.0,2852187.25,201.0,4062.0,1696404.625,195.0,3601.0,2034154.75,201.0,3646.0,157606.515625,1888.0,3790.0,436662.03125,1620.0,3963.0,2009137.25,197.0,3657.0
suboptimal-left-centered,,,1.801100730895996,176.0,182.0,1354975.875,276.0,3970.0,2852416.75,201.0,4062.0,1686852.375,195.0,3601.0,2033905.75,201.0,3646.0,157667.90625,1888.0,3790.0,435769.625,1620.0,3963.0,1998028.375,197.0,3657.0
suboptimal-left-centered,,,1.690399169921875,176.0,182.0,1355826.75,276.0,3970.0,2852674.5,201.0,4062.0,1688235.375,195.0,3601.0,2033738.25,201.0,3646.0,157616.296875,1888.0,3790.0,434751.90625,1620.0,3963.0,1990911.375,197.0,3657.0
suboptimal-left-centered,,,1.6356004476547241,176.0,182.0,1357176.625,276.0,3985.0,2852933.0,201.0,4062.0,1696085.0,195.0,3601.0,2033543.625,201.0,3644.0,158053.453125,1888.0,3808.0,433773.25,1620.0,3963.0,1990880.75,197.0,3657.0
suboptimal-left-centered,,,1.581902027130127,176.0,182.0,1358604.375,276.0,3985.0,2853269.5,201.0,4062.0,1713120.375,195.0,3672.0,2032334.875,201.0,3639.0,158973.84375,1888.0,3881.0,432948.71875,1620.0,3963.0,1996037.625,197.0,3657.0
suboptimal-left-centered,,,1.5650979280471802,176.0,182.0,1360055.0,276.0,3985.0,2853838.0,201.0,4065.0,1734048.5,195.0,3756.0,2030633.625,201.0,3639.0,160185.34375,1888.0,3904.0,432292.84375,1620.0,3963.0,2003039.875,197.0,3657.0
suboptimal-left-centered,,,1.547501564025879,176.0,182.0,1361587.5,276.0,3985.0,2854406.75,201.0,4065.0,1757468.5,195.0,3756.0,2028745.875,201.0,3639.0,161455.953125,1888.0,3904.0,431849.1875,1620.0,3963.0,2010938.125,197.0,3657.0
suboptimal-left-centered,,,1.5291002988815308,176.0,182.0,1363258.875,276.0,3985.0,2855255.0,201.0,4065.0,1784339.25,195.0,3756.0,2026948.0,201.0,3639.0,162677.1875,1888.0,3904.0,431631.09375,1620.0,3963.0,2020361.5,197.0,3657.0
suboptimal-left-centered,,,1.5099012851715088,176.0,182.0,1365261.5,276.0,3985.0,2856378.25,201.0,4065.0,1816242.875,195.0,3756.0,2024748.0,201.0,3639.0,163649.453125,1888.0,3904.0,431640.90625,1620.0,3963.0,2033028.625,197.0,3657.0
suboptimal-left-centered,,,1.4899013042449951,176.0,182.0,1367480.0,276.0,3985.0,2857744.0,201.0,4065.0,1860480.0,195.0,3756.0,2022715.375,201.0,3639.0,164428.296875,1888.0,3904.0,431889.4375,1620.0,3963.0,2052579.25,197.0,3657.0
suboptimal-left-centered,,,1.4691002368927002,176.0,182.0,1369453.0,276.0,3985.0,2859420.75,201.0,4065.0,1884906.125,195.0,3756.0,2021233.625,201.0,3639.0,165107.75,1888.0,3904.0,432340.84375,1620.0,3963.0,2072865.75,197.0,3657.0
suboptimal-left-centered,,,1.4684021472930908,176.0,182.0,1371129.875,276.0,3985.0,2861320.25,201.0,4065.0,1902907.25,195.0,3756.0,2021472.625,201.0,3639.0,165837.453125,1888.0,3904.0,433012.46875,1620.0,3963.0,2065553.0,197.0,3657.0
suboptimal-left-centered,,,1.4675016403198242,176.0,182.0,1372550.75,276.0,3985.0,2863572.25,201.0,4065.0,1914335.0,195.0,3756.0,2023805.25,201.0,3639.0,166522.671875,1888.0,3904.0,433761.6875,1620.0,3963.0,2051691.5,197.0,3657.0
suboptimal-left-centered,,,1.4675016403198242,176.0,182.0,1373831.25,276.0,3985.0,2866416.0,201.0,4065.0,1919902.375,195.0,3756.0,2027155.25,201.0,3639.0,166974.59375,1888.0,3904.0,434606.46875,1620.0,3963.0,2031720.0,197.0,3657.0
suboptimal-left-centered,,,1.4675016403198242,176.0,182.0,1375080.625,276.0,3985.0,2872264.0,201.0,4065.0,1921330.375,195.0,3756.0,2027458.75,201.0,3639.0,167083.015625,1888.0,3904.0,435498.25,1620.0,3963.0,2007752.625,197.0,3657.0
suboptimal-left-centered,,,1.486401081085205,176.0,182.0,1376203.25,276.0,3985.0,2886299.5,201.0,4065.0,1920056.375,195.0,3756.0,2029716.0,201.0,3639.0,166969.984375,1888.0,3904.0,436524.96875,1620.0,3963.0,1981207.5,197.0,3657.0
suboptimal-left-centered,,,1.4675016403198242,176.0,182.0,1377230.5,276.0,3985.0,2863035.0,201.0,4065.0,1915084.0,195.0,3756.0,2064238.5,201.0,3639.0,166807.296875,1888.0,3904.0,437687.8125,1620.0,3963.0,1951327.875,197.0,3657.0
suboptimal-left-centered,,,1.4484022855758667,176.0,182.0,1377792.625,276.0,3985.0,2806450.25,201.0,4065.0,1905544.75,195.0,3756.0,2101889.25,201.0,3639.0,166825.8125,1888.0,3904.0,439367.375,1620.0,3963.0,1918138.25,197.0,3657.0
suboptimal-left-centered,,,1.4484022855758667,176.0,182.0,1377739.0,276.0,3985.0,2737072.25,201.0,4065.0,1889597.125,195.0,3756.0,2140432.25,201.0,3639.0,167032.546875,1888.0,3904.0,440807.15625,1620.0,3963.0,1881808.5,197.0,3657.0
suboptimal-left-centered,,,1.4484022855758667,176.0,182.0,1378552.625,276.0,3985.0,2729593.0,201.0,4065.0,1865874.375,195.0,3756.0,2178422.5,201.0,3639.0,167308.6875,1888.0,3904.0,439184.375,1620.0,3963.0,1856346.875,197.0,3657.0
suboptimal-left-centered,,,1.4484022855758667,176.0,182.0,1399613.875,276.0,3985.0,2729698.5,201.0,4065.0,1863632.0,195.0,3756.0,2215592.25,201.0,3639.0,167930.734375,1888.0,3904.0,432851.4375,1620.0,3963.0,1854895.0,197.0,3657.0
suboptimal-left-centered,,,1.4484022855758667,176.0,182.0,1453414.375,276.0,3985.0,2730552.0,199.0,4065.0,1862739.5,195.0,3756.0,2250981.5,201.0,3639.0,170009.203125,1888.0,3904.0,420751.09375,1620.0,3963.0,1854279.625,197.0,3657.0
suboptimal-left-centered,,,1.4675018787384033,176.0,182.0,1521581.5,276.0,3985.0,2731621.0,192.0,4065.0,1862121.625,195.0,3756.0,2282520.75,201.0,3639.0,174436.28125,1888.0,3904.0,402274.0,1620.0,3963.0,1853972.0,197.0,3657.0
suboptimal-left-centered,,,1.4864012002944946,176.0,182.0,1587497.25,276.0,3985.0,2732851.0,189.0,4065.0,1861719.625,195.0,3756.0,2310109.75,201.0,3639.0,182078.640625,1888.0,3904.0,379899.625,1620.0,3963.0,1853778.75,197.0,3657.0
suboptimal-left-centered,,,1.4864012002944946,176.0,182.0,1639690.375,276.0,3985.0,2734186.0,189.0,4065.0,1861472.375,195.0,3756.0,2338569.25,201.0,3639.0,191948.1875,1888.0,3904.0,357186.09375,1620.0,3963.0,1853585.875,200.0,3657.0
suboptimal-left-centered,,,1.4864012002944946,176.0,182.0,1674367.0,276.0,3985.0,2735998.5,189.0,4065.0,1861318.125,195.0,3756.0,2371345.0,201.0,3639.0,202132.046875,1888.0,3904.0,337096.71875,1792.0,3963.0,1853470.5,202.0,3657.0
suboptimal-left-centered,,,1.5050973892211914,176.0,182.0,1691193.875,276.0,3985.0,2739223.75,189.0,4065.0,1861256.0,195.0,3756.0,2405236.75,201.0,3639.0,210797.0,1888.0,3904.0,324888.25,2025.0,3963.0,1853393.625,202.0,3657.0
suboptimal-left-centered,,,1.5050973892211914,176.0,182.0,1692554.5,276.0,3985.0,2780427.0,189.0,4065.0,1861194.125,195.0,3756.0,2434634.25,201.0,3639.0,217130.09375,1888.0,3904.0,317987.34375,2025.0,3963.0,1853278.75,202.0,3657.0
suboptimal-left-centered,,,1.5050973892211914,176.0,182.0,1690517.125,276.0,3985.0,2845833.5,189.0,4065.0,1860887.25,195.0,3756.0,2456504.75,201.0,3639.0,221949.84375,1888.0,3904.0,313396.28125,2025.0,3963.0,1852897.75,202.0,3657.0
suboptimal-left-centered,,,1.5050973892211914,176.0,182.0,1687698.75,276.0,3985.0,2858800.0,189.0,4065.0,1860024.0,195.0,3756.0,2471455.25,201.0,3639.0,225620.796875,1888.0,3904.0,310522.28125,2025.0,3963.0,1851568.375,202.0,3657.0
suboptimal-left-centered,,,1.4819027185440063,176.0,182.0,1684233.75,276.0,3985.0,2851843.5,189.0,4065.0,1859279.5,196.0,3756.0,2459357.75,201.0,3639.0,227887.3125,1888.0,3904.0,308832.59375,2025.0,3963.0,1850046.375,202.0,3657.0
suboptimal-left-centered,,,1.415600299835205,176.0,182.0,1680434.25,276.0,3985.0,2850134.75,189.0,4065.0,1858783.25,204.0,3756.0,2445844.75,201.0,3639.0,228133.4375,1888.0,3904.0,307886.8125,2025.0,3963.0,1849283.375,202.0,3657.0
suboptimal-left-centered,,,1.2044018507003784,176.0,182.0,1677157.875,276.0,3985.0,2848626.0,189.0,4065.0,1858690.25,205.0,3756.0,2436965.5,201.0,3639.0,228219.296875,1888.0,3904.0,307455.375,2025.0,3963.0,1852559.875,202.0,3657.0
suboptimal-left-centered,,,1.0139012336730957,176.0,180.0,1674676.625,276.0,3985.0,2847347.25,189.0,4065.0,1859243.875,205.0,3756.0,2429066.5,201.0,3639.0,227629.921875,1888.0,3904.0,307315.46875,2025.0,3963.0,1887930.5,202.0,3657.0
suboptimal-left-centered,,,1.0139007568359375,176.0,180.0,1672881.75,276.0,3985.0,2846364.75,189.0,4065.0,1880356.75,205.0,3756.0,2424737.25,201.0,3639.0,226360.125,1888.0,3904.0,307306.3125,2025.0,3963.0,1907780.125,202.0,3657.0
suboptimal-left-centered,,,1.0775991678237915,176.0,181.0,1671721.5,276.0,3985.0,2845595.25,189.0,4065.0,1885281.5,205.0,3756.0,2422843.25,201.0,3639.0,225056.265625,1888.0,3904.0,307333.40625,2025.0,3963.0,1908954.5,202.0,3657.0
suboptimal-left-centered,,,1.141100525856018,176.0,181.0,1670984.375,276.0,3985.0,2845021.5,189.0,4065.0,1868642.125,205.0,3756.0,2422405.0,201.0,3639.0,224053.5625,1888.0,3904.0,307336.625,2025.0,3963.0,1886342.5,202.0,3657.0
suboptimal-left-centered,,,1.1844009160995483,176.0,181.0,1670307.25,276.0,3985.0,2844670.0,189.0,4065.0,1850465.75,205.0,3756.0,2423189.5,201.0,3640.0,223557.375,1888.0,3904.0,307282.5625,2025.0,3963.0,1865146.75,202.0,3657.0
suboptimal-left-centered,,,1.227500557899475,176.0,181.0,1669695.0,276.0,3985.0,2844345.0,189.0,4065.0,1837707.5,205.0,3756.0,2425073.0,201.0,3663.0,223642.703125,1888.0,3904.0,307116.59375,2025.0,3963.0,1845912.75,202.0,3657.0
suboptimal-left-centered,,,1.227500557899475,176.0,181.0,1669109.625,276.0,3985.0,2844044.25,189.0,4065.0,1827000.125,205.0,3756.0,2427835.0,201.0,3670.0,224106.265625,1888.0,3904.0,306886.6875,2025.0,3963.0,1826444.0,202.0,3651.0
suboptimal-left-centered,,,1.2504000663757324,176.0,181.0,1668352.5,276.0,3985.0,2843641.25,189.0,4065.0,1817190.75,205.0,3756.0,2431335.0,201.0,3670.0,224830.203125,1888.0,3904.0,306558.59375,2025.0,3963.0,1805091.0,202.0,3629.0
suboptimal-left-centered,,,1.2731003761291504,176.0,181.0,1667576.75,276.0,3985.0,2843267.75,189.0,4065.0,1807068.75,205.0,3756.0,2435491.5,201.0,3670.0,225769.125,1888.0,3904.0,306119.0,2025.0,3963.0,1781253.0,202.0,3589.0
suboptimal-left-centered,,,1.2731002569198608,176.0,181.0,1666847.25,276.0,3985.0,2842772.25,189.0,4065.0,1796783.0,205.0,3756.0,2439849.25,201.0,3670.0,226773.125,1888.0,3904.0,305564.875,2025.0,3963.0,1755392.625,202.0,3584.0
suboptimal-left-centered,,,1.2731002569198608,176.0,181.0,1665947.875,276.0,3985.0,2842060.75,189.0,4065.0,1783788.5,205.0,3756.0,2443915.25,201.0,3670.0,227994.140625,1888.0,3904.0,304922.375,2025.0,3963.0,1745277.0,202.0,3584.0
suboptimal-left-centered,,,1.2731002569198608,176.0,181.0,1664735.625,276.0,3985.0,2841165.75,189.0,4065.0,1773922.375,205.0,3756.0,2446663.5,201.0,3670.0,229252.65625,1888.0,3904.0,304180.21875,2025.0,3963.0,1750154.5,202.0,3584.0
suboptimal-left-centered,,,1.2756001949310303,176.0,181.0,1663170.125,276.0,3985.0,2840116.5,189.0,4065.0,1784332.125,205.0,3756.0,2446663.75,201.0,3670.0,230255.453125,1888.0,3904.0,303369.5625,2025.0,3963.0,1757274.75,202.0,3584.0
suboptimal-left-centered,,,1.2731002569198608,176.0,181.0,1661421.875,276.0,3985.0,2838917.75,189.0,4065.0,1778014.5,205.0,3756.0,2442991.25,201.0,3670.0,230961.71875,1888.0,3904.0,302463.53125,2025.0,3963.0,1765850.875,202.0,3584.0
suboptimal-left-centered,,,1.2731002569198608,176.0,181.0,1659587.625,276.0,3985.0,2837032.0,189.0,4065.0,1769811.5,205.0,3756.0,2431488.75,201.0,3670.0,231343.921875,1888.0,3904.0,301508.03125,2025.0,3963.0,1774182.875,202.0,3584.0
suboptimal-left-centered,,,1.2731002569198608,176.0,181.0,1657977.0,276.0,3985.0,2828174.0,189.0,4065.0,1775014.75,205.0,3756.0,2452410.75,201.0,3670.0,231381.15625,1888.0,3904.0,300539.75,2025.0,3963.0,1777396.125,202.0,3584.0
suboptimal-left-centered,,,1.2731001377105713,176.0,181.0,1656701.875,276.0,3985.0,2825825.0,189.0,4065.0,1770820.625,205.0,3756.0,2452883.0,201.0,3670.0,230693.8125,1888.0,3904.0,299556.75,2025.0,3963.0,1774245.875,202.0,3584.0
suboptimal-left-centered,,,1.2904000282287598,176.0,181.0,1655788.75,276.0,3985.0,2875280.0,189.0,4065.0,1768962.375,205.0,3756.0,2453120.0,201.0,3670.0,229600.5,1888.0,3904.0,298649.6875,2025.0,3963.0,1776483.625,202.0,3584.0
suboptimal-left-centered,,,1.2731002569198608,176.0,181.0,1656139.5,276.0,3985.0,2937116.25,189.0,4065.0,1769516.375,205.0,3756.0,2453188.25,201.0,3670.0,228431.3125,1888.0,3904.0,297821.9375,2025.0,3963.0,1780269.625,202.0,3584.0
suboptimal-left-centered,,,1.2731003761291504,176.0,181.0,1657423.625,276.0,3985.0,2943368.25,189.0,4065.0,1784522.875,205.0,3756.0,2453188.25,201.0,3670.0,227699.40625,1888.0,3904.0,297153.59375,2025.0,3963.0,1788603.5,202.0,3584.0
suboptimal-left-centered,,,1.2731003761291504,176.0,181.0,1642562.125,276.0,3985.0,2943767.75,189.0,4065.0,1786179.0,205.0,3756.0,2453256.75,200.0,3670.0,226515.921875,1888.0,3904.0,296667.5,2025.0,3963.0,1809619.0,202.0,3584.0
suboptimal-left-centered,,,1.2904000282287598,176.0,181.0,1621343.375,276.0,3985.0,2943767.75,189.0,4065.0,1786466.875,205.0,3756.0,2453359.5,199.0,3670.0,222303.4375,1888.0,3904.0,296380.75,2025.0,3963.0,1821559.25,202.0,3584.0
suboptimal-left-centered,,,1.2903999090194702,176.0,181.0,1600983.25,276.0,3985.0,2943666.5,189.0,4065.0,1786545.875,205.0,3756.0,2453428.25,199.0,3670.0,215129.1875,1888.0,3904.0,296312.90625,2025.0,3963.0,1824198.5,202.0,3584.0
suboptimal-left-centered,,,1.2903999090194702,176.0,181.0,1590437.75,276.0,3985.0,2943667.0,189.0,4065.0,1786624.75,205.0,3756.0,2453530.5,198.0,3670.0,206769.984375,1888.0,3904.0,296425.8125,2025.0,3963.0,1826293.875,202.0,3584.0
suboptimal-left-centered,,,1.3075004816055298,176.0,181.0,1601788.375,276.0,3985.0,2944017.25,189.0,4065.0,1786835.375,205.0,3756.0,2453667.5,198.0,3670.0,201482.078125,1888.0,3904.0,297023.78125,2025.0,3963.0,1829235.0,202.0,3584.0
